Time,Price,BarState,LiveState,Priority,Composite,TideComp,MarketPhase,InversionActive,RatioScore,FastScore,FastDir,SlowDir,Bias,Tier3Score,CombinedTier,BearDomPct,BullDomPct,DomPriceChange,PriceChangeShort,CountBull,CountBear
14:18:03.342,7233.75,TICK,BullTrend,P1_COMP_BULL_TREND,-35.7,-22.3,NEUTRAL,N,0.0,0.0,BAL,BAL,BAL,0.0,0.0,18,82,0.00,0.00,0,0
14:18:04.374,7233.75,TICK,BullWarning,P1_COMP_BULL_WARN,-24.1,28.0,NEUTRAL,N,0.0,0.0,BAL,BAL,BAL,0.0,0.0,18,82,0.00,0.00,0,0
14:18:05.418,7233.75,TICK,BullWarning,P1_COMP_BULL_WARN,-26.3,26.2,NEUTRAL,N,0.0,0.0,BAL,BAL,BAL,0.0,0.0,16,84,0.00,0.00,0,0
14:18:06.499,7233.75,TICK,BullWarning,P1_COMP_BULL_WARN,-18.8,28.7,NEUTRAL,N,0.0,0.0,BAL,BAL,BAL,0.0,0.0,16,84,0.00,0.00,0,0
14:18:07.673,7233.75,TICK,BullWarning,NONE,-13.6,31.7,NEUTRAL,Y,0.4,0.4,BAL,BAL,BAL,0.0,0.0,14,84,0.00,0.00,1,0
14:18:09.221,7233.75,TICK,BullWarning,NONE,-9.2,32.9,NEUTRAL,N,4.1,4.1,BAL,BAL,BAL,0.0,0.0,14,83,0.00,0.00,1,0
14:18:10.865,7233.75,TICK,BullWarning,NONE,-9.6,32.9,NEUTRAL,Y,10.0,10.0,BAL,BAL,BAL,0.0,0.0,13,79,0.00,0.00,1,0
14:18:11.909,7233.75,TICK,BullWarning,NONE,-8.2,38.2,NEUTRAL,N,12.9,12.9,ASK,ASK,BAL,0.0,0.0,12,73,0.00,-0.25,1,0
14:18:13.104,7233.75,TICK,BullWarning,NONE,-7.1,38.6,NEUTRAL,N,15.0,15.0,ASK,ASK,BAL,0.0,0.0,11,67,0.00,0.00,1,0
14:18:14.449,7234.00,TICK,BullWarning,NONE,0.7,44.2,NEUTRAL,Y,7.0,7.0,BAL,BAL,BAL,0.0,0.0,11,64,0.25,0.25,1,0
14:18:15.626,7233.75,TICK,BullWarning,NONE,0.1,43.9,NEUTRAL,N,4.1,5.8,BAL,BAL,BAL,0.0,0.0,11,63,0.00,-0.25,0,0
14:18:17.171,7233.75,TICK,BullWarning,NONE,1.1,44.7,NEUTRAL,N,2.5,6.3,BAL,BAL,BAL,0.0,0.0,10,60,0.00,0.00,1,0
14:18:18.216,7233.75,TICK,BullWarning,NONE,-6.2,-3.1,NEUTRAL,N,1.9,5.7,BAL,BAL,BAL,0.0,0.0,10,59,0.00,0.00,1,0
14:18:19.403,7234.00,TICK,BullWarning,NONE,-6.8,-2.9,NEUTRAL,Y,9.0,15.9,ASK,BAL,BAL,0.0,0.0,10,57,0.25,0.25,1,0
14:18:21.269,7233.75,TICK,BullWarning,NONE,-9.9,-3.1,NEUTRAL,N,5.8,17.6,ASK,BAL,BAL,0.0,0.0,9,55,0.00,-0.25,2,0
14:18:22.473,7234.00,TICK,BullWarning,NONE,-9.3,-3.5,NEUTRAL,Y,5.1,18.9,ASK,BAL,BAL,0.0,0.0,9,54,0.25,0.00,2,0
14:18:23.675,7233.75,TICK,BullWarning,NONE,-7.9,-2.9,NEUTRAL,N,6.1,21.7,ASK,BAL,BAL,0.0,0.0,9,54,0.00,0.00,2,0
14:18:24.698,7233.75,TICK,BearWarning,NONE,-9.2,-5.0,NEUTRAL,Y,13.2,29.5,ASK_STRONG,ASK,BAL,0.0,0.0,9,50,0.00,0.00,2,0
14:18:25.754,7233.75,TICK,BearWarning,NONE,-7.8,-5.5,NEUTRAL,N,17.3,33.0,ASK_STRONG,ASK,BAL,0.0,0.0,8,50,0.00,0.00,2,0
14:18:27.016,7234.00,TICK,BearWarning,P3_DISTRIBUTION,-8.6,-6.1,DISTRIBUTION,Y,24.9,38.5,ASK_STRONG,ASK,BAL,0.0,0.0,8,48,0.25,0.25,2,0
14:18:28.075,7234.00,TICK,BearWarning,NONE,-8.9,-6.1,NEUTRAL,N,30.9,43.0,ASK_STRONG,ASK_STRONG,BAL,0.0,0.0,8,48,0.25,0.25,2,0
14:18:29.345,7233.75,TICK,BearWarning,NONE,-10.7,-6.5,NEUTRAL,N,37.3,46.4,ASK_STRONG,ASK_STRONG,BAL,0.0,0.0,8,46,0.00,-0.25,2,0
14:18:30.528,7233.75,TICK,BearWarning,P3_DISTRIBUTION,-12.0,-8.0,DISTRIBUTION,N,43.2,48.2,ASK_STRONG,ASK_STRONG,BAL,0.0,0.0,8,44,0.00,-0.25,2,0
14:18:30.556,7233.75,BAR_CLOSE,BullWarning,FINALIZED,-12.0,-8.0,NEUTRAL,N,43.6,48.2,ASK_STRONG,ASK_STRONG,BAL,0.0,0.0,7,43,0.00,0.00,2,0
14:18:31.558,7234.00,TICK,BearWarning,NONE,-8.5,-5.0,NEUTRAL,N,44.5,48.6,ASK_STRONG,ASK_STRONG,BAL,0.0,0.0,7,39,0.25,0.00,2,0
14:18:33.371,7234.00,TICK,BullTrend,P4_VOTE_BULL,-11.2,-8.6,NEUTRAL,N,46.8,49.1,ASK_STRONG,ASK_STRONG,BAL,0.0,0.0,7,39,0.25,0.00,3,0
14:18:34.783,7234.00,TICK,BullTrend,P4_VOTE_BULL,-11.3,-8.5,NEUTRAL,N,48.2,49.5,ASK_STRONG,ASK_STRONG,BAL,0.0,0.0,6,38,0.25,0.00,3,0
14:18:35.896,7234.00,TICK,BullTrend,P4_VOTE_BULL,-11.9,-7.7,NEUTRAL,N,48.6,49.7,ASK_STRONG,ASK_STRONG,BAL,0.0,0.0,6,37,0.25,0.00,3,0
14:18:37.417,7234.00,TICK,BearWarning,P3_DISTRIBUTION,-12.5,-7.7,DISTRIBUTION,N,49.2,49.8,ASK_STRONG,ASK_STRONG,BAL,0.0,0.0,6,37,0.25,0.00,3,0
14:18:38.475,7234.00,TICK,BullTrend,P4_VOTE_BULL,-13.6,-8.1,NEUTRAL,Y,49.5,49.9,ASK_STRONG,ASK_STRONG,BAL,0.0,0.0,6,35,0.25,0.00,3,0
14:18:40.301,7234.00,TICK,BullTrend,P4_VOTE_BULL,-12.7,-8.1,NEUTRAL,N,44.5,49.9,ASK_STRONG,ASK_STRONG,BAL,0.0,0.0,6,34,0.25,0.00,3,0
14:18:42.564,7234.00,TICK,BullTrend,P4_VOTE_BULL,-14.0,-8.1,NEUTRAL,Y,40.2,50.0,ASK_STRONG,ASK_STRONG,BAL,0.0,0.0,6,34,0.25,0.00,3,0
14:18:43.940,7234.00,TICK,BullTrend,P4_VOTE_BULL,-12.8,-5.2,NEUTRAL,N,37.9,47.0,ASK_STRONG,ASK_STRONG,BAL,0.0,0.0,6,33,0.25,0.00,3,0
14:18:45.062,7234.00,TICK,BullTrend,P4_VOTE_BULL,-13.1,-5.5,NEUTRAL,N,37.6,46.2,ASK_STRONG,ASK_STRONG,BAL,0.0,0.0,6,32,0.25,0.00,3,0
14:18:46.809,7234.00,TICK,BullTrend,P4_VOTE_BULL,-13.1,-4.6,NEUTRAL,Y,38.1,33.9,ASK_STRONG,ASK_STRONG,BAL,0.0,0.0,5,31,0.25,0.00,4,0
14:18:47.853,7234.00,TICK,BullTrend,P4_VOTE_BULL,-13.4,-4.9,NEUTRAL,N,38.4,27.6,ASK_STRONG,ASK_STRONG,BAL,0.0,0.0,5,31,0.25,0.00,4,0
14:18:49.106,7234.00,TICK,BullTrend,P4_VOTE_BULL,-13.3,-3.7,NEUTRAL,N,38.9,22.3,ASK,ASK_STRONG,BAL,0.0,0.0,5,30,0.25,0.00,4,0
14:18:50.979,7234.00,TICK,BullTrend,P4_VOTE_BULL,-14.2,-3.9,NEUTRAL,N,38.7,21.3,ASK,ASK_STRONG,BAL,0.0,0.0,5,30,0.25,0.00,4,0
14:18:51.988,7234.00,TICK,BullTrend,P4_VOTE_BULL,-11.4,10.4,NEUTRAL,N,38.4,17.9,ASK,ASK_STRONG,BAL,0.0,0.0,5,29,0.25,0.00,4,0
14:18:53.222,7234.00,TICK,BullTrend,P4_VOTE_BULL,-12.4,10.5,NEUTRAL,N,37.1,15.2,ASK,ASK_STRONG,BAL,0.0,0.0,5,29,0.25,0.00,4,0
14:18:54.857,7234.00,TICK,BullTrend,P4_VOTE_BULL,-14.4,8.4,NEUTRAL,N,44.6,35.5,ASK_STRONG,ASK_STRONG,BAL,0.0,0.0,5,29,0.25,0.00,4,0
14:18:55.954,7234.00,TICK,BullTrend,P4_VOTE_BULL,-14.0,8.8,NEUTRAL,N,43.9,34.4,ASK_STRONG,ASK_STRONG,BAL,0.0,0.0,5,28,0.25,0.00,4,0
14:18:58.061,7234.00,TICK,BullTrend,P4_VOTE_BULL,-11.3,9.3,NEUTRAL,N,46.9,42.8,ASK_STRONG,ASK_STRONG,BAL,0.0,0.0,5,28,0.25,0.00,4,0
14:18:59.328,7234.00,TICK,BullTrend,P4_VOTE_BULL,-10.8,9.0,NEUTRAL,N,46.6,44.1,ASK_STRONG,ASK_STRONG,BAL,0.0,0.0,5,27,0.25,0.00,4,0
14:19:02.339,7234.00,TICK,BullTrend,P4_VOTE_BULL,-11.0,8.8,NEUTRAL,N,45.4,47.8,ASK_STRONG,ASK_STRONG,BAL,0.0,0.0,4,26,0.25,0.00,4,0
14:19:03.384,7234.00,TICK,BullTrend,P4_VOTE_BULL,-10.9,9.7,NEUTRAL,N,43.1,49.6,ASK_STRONG,ASK_STRONG,BAL,0.0,0.0,4,26,0.25,0.00,4,0
14:19:05.043,7234.25,TICK,BullTrend,P4_VOTE_BULL,-11.8,9.1,NEUTRAL,N,40.2,45.3,ASK_STRONG,ASK_STRONG,BAL,0.0,0.0,4,25,0.50,0.25,3,0
14:19:06.095,7234.25,TICK,BullTrend,P4_VOTE_BULL,-10.8,9.4,NEUTRAL,Y,39.7,46.1,ASK_STRONG,ASK_STRONG,BAL,0.0,0.0,4,25,0.50,0.00,3,0
14:19:08.388,7234.25,TICK,BullTrend,P4_VOTE_BULL,-11.1,9.3,NEUTRAL,N,31.4,26.9,ASK_STRONG,ASK_STRONG,BAL,0.0,0.0,4,24,0.50,0.00,3,1
14:19:09.570,7234.00,TICK,BullTrend,P4_VOTE_BULL,-9.5,9.2,NEUTRAL,Y,30.9,28.9,ASK_STRONG,ASK_STRONG,BAL,0.0,0.0,4,24,0.25,-0.25,4,0
14:19:10.605,7234.00,TICK,BullTrend,P4_VOTE_BULL,-8.5,9.9,NEUTRAL,N,30.2,30.6,ASK_STRONG,ASK_STRONG,BAL,0.0,0.0,4,24,0.25,-0.25,3,0
14:19:12.079,7234.00,TICK,BullTrend,P4_VOTE_BULL,-7.6,10.5,NEUTRAL,N,27.7,26.4,ASK_STRONG,ASK_STRONG,BAL,0.0,0.0,4,23,0.25,0.00,3,0
14:19:13.326,7234.00,TICK,BullTrend,P4_VOTE_BULL,-6.8,10.8,NEUTRAL,N,26.8,27.6,ASK_STRONG,ASK_STRONG,BAL,0.0,0.0,4,23,0.25,0.00,4,0
14:19:14.374,7234.00,TICK,BullTrend,P4_VOTE_BULL,-6.1,10.3,NEUTRAL,N,27.8,27.2,ASK_STRONG,ASK_STRONG,BAL,0.0,0.0,4,23,0.25,0.00,4,0
14:19:15.718,7234.00,TICK,BullTrend,P4_VOTE_BULL,-6.0,10.6,NEUTRAL,N,26.6,20.2,ASK,ASK_STRONG,BAL,0.0,0.0,0,23,0.25,0.00,4,0
14:19:16.817,7234.00,TICK,BullTrend,P4_VOTE_BULL,-6.0,10.6,NEUTRAL,Y,27.8,16.7,ASK,ASK_STRONG,BAL,0.0,0.0,0,20,0.50,0.00,4,0
14:19:17.876,7234.00,TICK,BullTrend,P4_VOTE_BULL,-7.0,9.6,NEUTRAL,N,29.5,18.6,ASK,ASK_STRONG,BAL,0.0,0.0,0,20,0.50,0.00,4,0
14:19:18.985,7234.00,TICK,BullTrend,P4_VOTE_BULL,-8.0,9.6,NEUTRAL,N,31.4,22.8,ASK,ASK_STRONG,BAL,0.0,0.0,0,19,0.50,0.00,4,0
14:19:20.296,7234.00,TICK,BullTrend,P4_VOTE_BULL,-8.0,9.5,NEUTRAL,N,33.2,28.1,ASK_STRONG,ASK_STRONG,BAL,0.0,0.0,0,19,0.25,0.00,4,0
14:19:21.402,7233.75,TICK,BullTrend,P4_VOTE_BULL,-8.0,7.9,NEUTRAL,N,32.9,28.6,ASK_STRONG,ASK_STRONG,BAL,0.0,0.0,0,18,0.00,-0.25,4,0
14:19:22.673,7233.75,TICK,BullTrend,P4_VOTE_BULL,-8.0,7.9,NEUTRAL,N,30.8,28.5,ASK_STRONG,ASK_STRONG,BAL,0.0,0.0,0,17,0.00,-0.25,4,0
14:19:24.963,7233.75,TICK,BullTrend,P4_VOTE_BULL,-9.3,7.9,NEUTRAL,N,29.8,28.6,ASK_STRONG,ASK_STRONG,BAL,0.0,0.0,0,16,0.00,-0.25,4,0
14:19:25.973,7233.75,TICK,BullTrend,P4_VOTE_BULL,-8.8,10.2,NEUTRAL,N,28.8,33.9,ASK_STRONG,ASK_STRONG,BAL,0.0,0.0,0,15,0.00,0.00,4,0
14:19:27.425,7234.00,TICK,BullTrend,P4_VOTE_BULL,-7.7,20.7,NEUTRAL,N,26.2,41.6,ASK_STRONG,ASK_STRONG,BAL,0.0,0.0,0,13,0.25,0.25,4,0
14:19:28.572,7234.00,TICK,BullTrend,P4_VOTE_BULL,-7.4,20.8,NEUTRAL,N,24.1,38.2,ASK_STRONG,ASK,BAL,0.0,0.0,0,13,0.25,0.00,4,0
14:19:29.762,7234.00,TICK,BullTrend,P4_VOTE_BULL,-7.4,20.8,NEUTRAL,N,23.1,35.1,ASK_STRONG,ASK,BAL,0.0,0.0,0,10,0.25,0.00,4,0
14:19:32.267,7233.75,TICK,BullTrend,P4_VOTE_BULL,-7.2,20.8,NEUTRAL,N,23.0,25.2,ASK_STRONG,ASK,BAL,0.0,0.0,0,5,0.00,-0.25,4,0
14:19:33.777,7233.75,TICK,BullTrend,P4_VOTE_BULL,-8.7,20.4,NEUTRAL,N,24.2,20.7,ASK,ASK,BAL,0.0,0.0,0,5,0.00,0.00,4,0
14:19:35.109,7233.75,TICK,BullTrend,P4_VOTE_BULL,-8.4,20.4,NEUTRAL,N,26.4,20.4,ASK,ASK_STRONG,BAL,0.0,0.0,0,4,0.00,0.00,4,0
14:19:36.924,7233.75,TICK,BullTrend,P4_VOTE_BULL,-8.8,20.2,NEUTRAL,N,27.2,19.4,ASK,ASK_STRONG,BAL,0.0,0.0,0,0,0.00,0.00,4,0
14:19:37.925,7233.75,TICK,BullTrend,P4_VOTE_BULL,-9.0,20.6,NEUTRAL,Y,27.5,14.9,ASK,ASK_STRONG,BAL,0.0,0.0,0,0,0.00,0.00,4,0
14:19:38.972,7233.75,TICK,BullTrend,P4_VOTE_BULL,-9.0,20.6,NEUTRAL,N,27.9,12.7,ASK,ASK_STRONG,BAL,0.0,0.0,0,0,0.00,0.00,4,0
14:19:40.016,7233.75,TICK,BullTrend,P4_VOTE_BULL,-9.1,20.7,NEUTRAL,Y,27.8,10.0,ASK,ASK_STRONG,BAL,0.0,0.0,0,0,0.00,0.00,4,0
14:19:41.023,7233.75,TICK,BullTrend,P4_VOTE_BULL,-9.1,20.4,NEUTRAL,Y,27.2,11.1,ASK,ASK_STRONG,BAL,0.0,0.0,0,0,0.00,0.00,4,0
14:19:42.517,7233.50,TICK,BullTrend,P4_VOTE_BULL,-8.7,20.5,NEUTRAL,N,28.4,14.1,ASK,ASK_STRONG,BAL,0.0,0.0,0,0,-0.25,0.00,4,0
14:19:44.125,7233.50,TICK,BullTrend,P4_VOTE_BULL,-8.7,20.7,NEUTRAL,N,27.1,6.7,BAL,ASK_STRONG,BAL,0.0,0.0,0,0,-0.50,0.00,4,0
14:19:45.290,7233.75,TICK,BullTrend,P4_VOTE_BULL,-9.3,20.7,NEUTRAL,N,26.7,2.2,BAL,ASK_STRONG,BAL,0.0,0.0,0,0,0.00,0.00,4,0
14:19:47.034,7233.50,TICK,BullTrend,P4_VOTE_BULL,-11.3,18.8,NEUTRAL,N,32.9,23.0,ASK,ASK_STRONG,BAL,0.0,0.0,0,0,-0.25,-0.25,4,0
14:19:48.293,7233.75,TICK,BullTrend,P4_VOTE_BULL,-11.0,18.8,NEUTRAL,N,34.5,28.5,ASK_STRONG,ASK_STRONG,BAL,0.0,0.0,0,0,0.00,0.00,4,0
14:19:49.646,7233.50,TICK,BullTrend,P4_VOTE_BULL,-11.0,18.9,NEUTRAL,N,36.9,36.8,ASK_STRONG,ASK_STRONG,BAL,0.0,0.0,0,0,-0.50,-0.25,4,0
14:19:49.668,7233.50,BAR_CLOSE,BullTrend,FINALIZED,-10.5,19.3,NEUTRAL,N,35.9,33.4,ASK_STRONG,ASK_STRONG,BAL,0.0,0.0,0,0,-0.50,0.00,4,0
14:19:50.829,7232.75,TICK,BullTrend,P4_VOTE_BULL,-10.2,19.3,NEUTRAL,N,37.6,39.9,ASK_STRONG,ASK_STRONG,BAL,0.0,0.0,0,0,-1.00,0.00,4,0
14:19:52.122,7232.50,TICK,BullTrend,P4_VOTE_BULL,-9.8,19.1,NEUTRAL,N,36.8,40.0,ASK_STRONG,ASK_STRONG,BAL,0.0,0.0,0,0,-1.50,-0.25,4,0
14:19:53.334,7232.50,TICK,BullTrend,P4_VOTE_BULL,-9.7,19.8,NEUTRAL,Y,35.4,39.0,ASK_STRONG,ASK_STRONG,BAL,0.0,0.0,0,0,-1.25,0.00,4,0
14:19:54.370,7232.50,TICK,BullTrend,P4_VOTE_BULL,-9.8,19.8,NEUTRAL,N,35.2,39.0,ASK_STRONG,ASK_STRONG,BAL,0.0,0.0,0,0,-1.25,0.00,3,0
14:19:55.621,7232.50,TICK,BullTrend,P4_VOTE_BULL,-9.2,20.4,NEUTRAL,N,33.1,34.1,ASK_STRONG,ASK_STRONG,BAL,0.0,0.0,0,0,-1.25,0.00,3,0
14:19:57.314,7232.50,TICK,BullTrend,P4_VOTE_BULL,-9.0,20.8,NEUTRAL,N,29.7,25.8,ASK_STRONG,ASK_STRONG,BAL,0.0,0.0,0,0,-1.50,0.00,3,0
14:19:58.773,7232.50,TICK,BullTrend,P4_VOTE_BULL,-9.0,20.8,NEUTRAL,Y,27.4,24.2,ASK,ASK_STRONG,BAL,0.0,0.0,0,0,-1.50,0.00,4,0
14:19:59.798,7232.50,TICK,BullTrend,P4_VOTE_BULL,-8.5,21.4,NEUTRAL,N,26.3,22.9,ASK,ASK_STRONG,BAL,0.0,0.0,0,0,-1.25,0.00,3,0
14:20:00.982,7232.50,TICK,BullTrend,P4_VOTE_BULL,-8.5,21.5,NEUTRAL,N,24.6,19.2,ASK,ASK,BAL,0.0,0.0,0,0,-1.50,0.00,4,0
14:20:02.025,7232.50,TICK,BullTrend,P4_VOTE_BULL,-8.3,22.3,NEUTRAL,N,20.7,8.1,BAL,ASK,BAL,0.0,0.0,0,0,-1.50,0.00,4,0
14:20:03.437,7232.50,TICK,BullTrend,P4_VOTE_BULL,-8.4,22.1,NEUTRAL,N,17.3,-5.0,BAL,ASK,BAL,0.0,0.0,0,0,-1.50,0.00,4,0
14:20:04.700,7232.50,TICK,BullTrend,P4_VOTE_BULL,-8.5,22.1,NEUTRAL,N,14.7,-12.9,BID,ASK,BAL,0.0,0.0,0,0,-1.50,0.00,4,0
14:20:06.153,7232.50,TICK,BullTrend,P4_VOTE_BULL,-8.2,23.0,NEUTRAL,N,11.4,-18.0,BID,ASK,BAL,0.0,0.0,0,0,-1.50,0.00,4,0
14:20:07.200,7232.25,TICK,BullTrend,P4_VOTE_BULL,-7.1,23.1,NEUTRAL,N,8.8,-21.5,BID,BAL,BAL,0.0,0.0,0,0,-1.75,-0.25,3,0
14:20:08.717,7232.50,TICK,BullTrend,P4_VOTE_BULL,-6.9,11.6,NEUTRAL,N,4.3,-26.2,BID_STRONG,BAL,BAL,0.0,0.0,0,0,-1.50,0.00,3,0
14:20:09.777,7232.50,TICK,BullTrend,P4_VOTE_BULL,-6.9,11.6,NEUTRAL,N,3.1,-27.8,BID_STRONG,BAL,BAL,0.0,0.0,0,0,-1.50,0.00,3,0
14:20:10.829,7232.50,TICK,BullTrend,P4_VOTE_BULL,-6.6,12.0,NEUTRAL,N,0.4,-31.4,BID_STRONG,BAL,BAL,0.0,0.0,0,0,-1.50,0.00,3,1
14:20:12.225,7232.50,TICK,BullTrend,NONE,-6.5,12.0,NEUTRAL,Y,-3.1,-38.4,BID_STRONG,BAL,BAL,0.0,0.0,0,0,-1.50,0.00,2,1
14:20:13.428,7232.50,TICK,BullTrend,NONE,-7.0,11.9,NEUTRAL,N,-6.1,-43.1,BID_STRONG,BAL,BAL,0.0,0.0,0,0,-1.50,0.00,2,1
14:20:14.474,7232.50,TICK,BullTrend,P4_VOTE_BULL,-7.6,0.0,NEUTRAL,N,-5.8,-41.8,BID_STRONG,BAL,BAL,0.0,0.0,0,0,-1.50,0.00,3,1
14:20:16.204,7232.25,TICK,BullTrend,P4_VOTE_BULL,-7.6,0.1,NEUTRAL,N,-4.5,-38.8,BID_STRONG,BAL,BAL,0.0,0.0,0,0,-1.75,0.00,3,1
14:20:17.410,7232.25,TICK,BullTrend,P4_VOTE_BULL,-7.5,0.1,NEUTRAL,N,-5.8,-39.5,BID_STRONG,BAL,BAL,0.0,0.0,0,0,-1.75,-0.25,3,1
14:20:18.798,7232.25,TICK,BullTrend,P4_VOTE_BULL,-8.2,-0.5,NEUTRAL,N,-6.9,-29.2,BID_STRONG,BAL,BAL,0.0,0.0,0,0,-1.75,0.00,3,1
14:20:19.924,7232.25,TICK,BullTrend,P4_VOTE_BULL,-10.3,-2.5,NEUTRAL,N,-6.1,6.9,BAL,BAL,BAL,0.0,0.0,0,0,-1.75,0.00,3,1
14:20:21.243,7232.25,TICK,BullTrend,P4_VOTE_BULL,-10.6,-2.5,NEUTRAL,N,-3.7,16.3,ASK,BAL,BAL,0.0,0.0,0,0,-1.75,0.00,3,1
14:20:22.276,7232.25,TICK,BullTrend,P4_VOTE_BULL,-10.0,-2.4,NEUTRAL,N,-0.8,32.2,ASK_STRONG,BAL,BAL,0.0,0.0,0,0,-1.75,0.00,3,1
14:20:23.466,7232.25,TICK,BullTrend,P4_VOTE_BULL,-10.1,-2.4,NEUTRAL,N,0.4,36.1,ASK_STRONG,BAL,BAL,0.0,0.0,0,0,-1.75,0.00,3,1
14:20:24.720,7232.25,TICK,BullTrend,P4_VOTE_BULL,-10.5,-2.9,NEUTRAL,N,0.9,41.7,ASK_STRONG,BAL,BAL,0.0,0.0,0,0,-1.75,0.00,3,1
14:20:25.920,7232.25,TICK,BullTrend,P4_VOTE_BULL,-10.3,-2.6,NEUTRAL,N,0.9,44.7,ASK_STRONG,BAL,BAL,0.0,0.0,0,0,-1.75,0.00,3,1
14:20:26.981,7232.25,TICK,BullTrend,P4_VOTE_BULL,-9.4,-1.4,NEUTRAL,N,-0.4,39.8,ASK_STRONG,BAL,BAL,0.0,0.0,0,0,-1.75,0.00,3,1
14:20:29.482,7232.50,TICK,BullTrend,P4_VOTE_BULL,-9.8,-1.7,NEUTRAL,Y,-3.7,-0.6,BAL,BAL,BAL,0.0,0.0,0,0,-1.50,0.25,3,1
14:20:31.204,7232.50,TICK,BullTrend,P4_VOTE_BULL,-10.0,-1.8,NEUTRAL,N,-4.8,-9.9,BAL,BAL,BAL,0.0,0.0,0,0,-1.50,0.00,3,1
14:20:32.687,7232.50,TICK,BullTrend,P4_VOTE_BULL,-9.5,-1.0,NEUTRAL,Y,-6.3,-22.4,BID,BAL,BAL,0.0,0.0,0,0,-1.50,0.00,3,1
14:20:33.731,7232.50,TICK,BullTrend,P4_VOTE_BULL,-9.5,-1.0,NEUTRAL,N,-7.2,-28.2,BID_STRONG,BAL,BAL,0.0,0.0,0,0,-1.75,0.00,3,1
14:20:35.422,7232.50,TICK,BullTrend,P4_VOTE_BULL,-9.5,-1.0,NEUTRAL,N,-9.8,-38.5,BID_STRONG,BAL,BAL,0.0,0.0,0,0,-1.75,0.00,3,1
14:20:36.612,7232.50,TICK,BullTrend,P4_VOTE_BULL,-9.8,-1.2,NEUTRAL,N,-16.2,-42.5,BID_STRONG,BID,BAL,0.0,0.0,0,0,-1.75,0.00,3,1
14:20:37.716,7232.50,TICK,BullTrend,P4_VOTE_BULL,-9.9,-1.2,NEUTRAL,N,-17.5,-44.7,BID_STRONG,BID,BAL,0.0,0.0,0,0,-1.75,0.00,3,1
14:20:39.493,7232.75,TICK,BullTrend,P4_VOTE_BULL,-9.6,-0.9,NEUTRAL,Y,-20.4,-45.7,BID_STRONG,BID,BAL,0.0,0.0,0,0,-1.25,0.25,3,1
