Time,Price,Lots,Side,Classification,ContributesTo,IcebergFlag,IcebergRefills,IcebergTotalVol,InversionActive,CompositePct,MarketPhase
14:17:48.909,27576.25,1,SELL,REAL_SMALL,NET,,,,FACE,50.0,NEUTRAL
14:17:48.917,27577.50,3,SELL,REAL,NET,,,,FACE,25.0,NEUTRAL
14:17:48.918,27578.50,3,BUY,REAL,NET,,,,FACE,25.0,NEUTRAL
14:17:49.237,27578.75,1,BUY,REAL_SMALL,NET,,,,FACE,42.9,NEUTRAL
14:17:50.845,27578.50,1,BUY,REAL_SMALL,NET,,,,FACE,50.0,NEUTRAL
14:17:51.494,27577.50,4,BUY,INVERTED,NET,,,,INVERT,55.6,NEUTRAL
14:17:51.495,27578.25,1,BUY,REAL_SMALL,NET,,,,FACE,38.5,NEUTRAL
14:17:51.980,27578.00,2,BUY,INVERTED,NET,,,,INVERT,42.9,NEUTRAL
14:17:52.875,27577.00,5,SELL,REAL,NET,,,,FACE,37.5,NEUTRAL
14:17:52.875,27577.50,1,SELL,REAL_SMALL,NET,,,,FACE,28.6,NEUTRAL
14:17:53.249,27578.25,1,BUY,REAL_SMALL,NET,,,,FACE,27.3,NEUTRAL
14:17:53.250,27578.25,1,SELL,REAL_SMALL,NET,,,,FACE,30.4,NEUTRAL
14:17:56.159,27578.50,4,SELL,REAL,NET,,,,FACE,29.2,NEUTRAL
14:17:56.551,27579.25,1,SELL,REAL_SMALL,NET,,,,FACE,25.0,NEUTRAL
14:17:57.065,27580.25,1,BUY,REAL_SMALL,NET,,,,FACE,25.0,NEUTRAL
14:17:57.192,27579.25,1,BUY,REAL_SMALL,NET,,,,FACE,26.7,NEUTRAL
14:17:59.006,27579.00,1,SELL,REAL_SMALL,NET,,,,FACE,29.0,NEUTRAL
14:17:59.371,27580.25,1,BUY,REAL_SMALL,NET,,,,FACE,28.1,NEUTRAL
14:17:59.628,27580.25,1,SELL,REAL_SMALL,NET,,,,FACE,30.3,NEUTRAL
14:18:00.127,27581.00,3,BUY,REAL,NET,,,,FACE,29.4,NEUTRAL
14:18:00.902,27580.75,1,BUY,REAL_SMALL,NET,,,,FACE,35.1,NEUTRAL
14:18:01.526,27581.00,1,BUY,REAL_SMALL,NET,,,,FACE,36.8,NEUTRAL
14:18:01.526,27580.50,1,SELL,REAL_SMALL,NET,,,,FACE,38.5,NEUTRAL
14:18:02.092,27581.25,2,SELL,REAL,NET,,,,FACE,37.5,NEUTRAL
14:18:02.094,27580.50,4,SELL,REAL,NET,,,,FACE,35.7,NEUTRAL
14:18:03.251,27580.75,2,SELL,REAL,NET,,,,FACE,32.6,NEUTRAL
14:18:03.535,27580.50,12,BUY,REAL,NET+TIDE,,,,FACE,31.3,NEUTRAL
14:18:03.915,27581.00,1,SELL,REAL_SMALL,NET,,,,FACE,70.0,NEUTRAL
14:18:05.142,27580.75,1,SELL,REAL_SMALL,NET,,,,FACE,69.3,NEUTRAL
14:18:05.420,27581.50,3,BUY,REAL,NET,,,,FACE,68.5,NEUTRAL
14:18:05.489,27582.00,3,BUY,REAL,NET,,,,FACE,71.2,NEUTRAL
14:18:06.409,27581.50,1,SELL,REAL_SMALL,NET,,,,FACE,73.5,NEUTRAL
14:18:06.637,27582.50,5,BUY,REAL,NET,,,,FACE,72.8,NEUTRAL
14:18:07.241,27583.00,4,BUY,REAL,NET,,,,FACE,76.4,NEUTRAL
14:18:07.831,27582.50,2,BUY,REAL,NET,,,,FACE,78.8,NEUTRAL
14:18:10.320,27582.00,1,SELL,REAL_SMALL,NET,,,,FACE,80.0,NEUTRAL
14:18:11.280,27580.75,3,SELL,REAL,NET,,,,FACE,79.3,NEUTRAL
14:18:11.281,27583.00,2,SELL,REAL,NET,,,,FACE,77.4,NEUTRAL
14:18:11.845,27583.25,3,BUY,REAL,NET,,,,FACE,76.2,NEUTRAL
14:18:12.285,27582.00,1,SELL,REAL_SMALL,NET,,,,FACE,77.8,NEUTRAL
14:18:12.692,27582.75,2,BUY,REAL,NET,,,,FACE,77.2,NEUTRAL
14:18:12.696,27583.00,2,BUY,REAL,NET,,,,FACE,78.3,NEUTRAL
14:18:12.696,27583.25,1,BUY,REAL_SMALL,NET,,,,FACE,79.3,NEUTRAL
14:18:12.891,27583.00,1,BUY,REAL_SMALL,NET,,,,FACE,79.7,NEUTRAL
14:18:13.403,27583.25,1,BUY,REAL_SMALL,NET,,,,FACE,80.2,NEUTRAL
14:18:13.404,27582.75,2,SELL,REAL,NET,,,,FACE,80.7,NEUTRAL
14:18:13.466,27582.50,2,SELL,REAL,NET,,,,FACE,79.5,NEUTRAL
14:18:13.467,27582.75,1,SELL,REAL_SMALL,NET,,,,FACE,78.5,NEUTRAL
14:18:13.751,27582.50,1,SELL,REAL_SMALL,NET,,,,FACE,77.9,NEUTRAL
14:18:14.520,27583.50,1,BUY,REAL_SMALL,NET,,,,FACE,77.4,NEUTRAL
14:18:14.583,27583.25,1,BUY,REAL_SMALL,NET,,,,FACE,77.9,NEUTRAL
14:18:14.888,27583.25,1,SELL,REAL_SMALL,NET,,,,FACE,78.3,NEUTRAL
14:18:14.891,27583.75,4,BUY,REAL,NET,,,,FACE,77.8,NEUTRAL
14:18:15.629,27583.25,1,SELL,REAL_SMALL,NET,,,,FACE,79.5,NEUTRAL
14:18:16.186,27582.50,2,BUY,REAL,NET,,,,FACE,79.1,NEUTRAL
14:18:16.895,27582.00,1,SELL,REAL_SMALL,NET,,,,FACE,79.9,NEUTRAL
14:18:17.056,27582.25,1,BUY,REAL_SMALL,NET,,,,FACE,79.4,NEUTRAL
14:18:17.056,27582.00,1,SELL,REAL_SMALL,NET,,,,FACE,79.8,NEUTRAL
14:18:17.101,27581.75,11,SELL,REAL,NET+TIDE,,,,FACE,79.3,NEUTRAL
14:18:18.218,27582.00,1,SELL,REAL_SMALL,NET,,,,FACE,51.8,NEUTRAL
14:18:18.285,27582.50,1,SELL,REAL_SMALL,NET,,,,FACE,51.4,NEUTRAL
14:18:18.898,27583.50,1,BUY,REAL_SMALL,NET,,,,FACE,51.0,NEUTRAL
14:18:19.466,27583.00,1,SELL,REAL_SMALL,NET,,,,FACE,51.4,NEUTRAL
14:18:19.818,27583.25,1,BUY,REAL_SMALL,NET,,,,FACE,51.0,NEUTRAL
14:18:19.823,27584.00,4,BUY,INVERTED,NET,,,,INVERT,51.4,NEUTRAL
14:18:19.881,27584.25,2,BUY,INVERTED,NET,,,,INVERT,50.0,NEUTRAL
14:18:20.218,27584.00,4,BUY,INVERTED,NET,,,,INVERT,49.3,NEUTRAL
14:18:21.358,27583.50,1,BUY,REAL_SMALL,NET,,,,FACE,47.9,NEUTRAL
14:18:21.489,27583.75,1,BUY,REAL_SMALL,NET,,,,FACE,48.3,NEUTRAL
14:18:22.279,27583.00,6,SELL,INVERTED,NET,,,,INVERT,48.7,NEUTRAL
14:18:23.250,27583.50,1,BUY,REAL_SMALL,NET,,,,FACE,50.8,NEUTRAL
14:18:23.251,27583.00,5,BUY,INVERTED,NET,,,,INVERT,51.2,NEUTRAL
14:18:23.676,27582.75,1,BUY,REAL_SMALL,NET,,,,FACE,49.6,NEUTRAL
14:18:23.680,27582.00,1,SELL,REAL_SMALL,NET,,,,FACE,49.9,NEUTRAL
14:18:24.441,27581.75,2,SELL,INVERTED,NET,,,,INVERT,49.6,NEUTRAL
14:18:24.876,27582.00,5,SELL,INVERTED,NET,,,,INVERT,50.3,NEUTRAL
14:18:25.263,27581.75,1,SELL,REAL_SMALL,NET,,,,FACE,51.9,NEUTRAL
14:18:25.973,27581.25,1,SELL,REAL_SMALL,NET,,,,FACE,51.6,NEUTRAL
14:18:25.973,27582.75,1,SELL,REAL_SMALL,NET,,,,FACE,51.3,NEUTRAL
14:18:27.018,27582.50,1,SELL,REAL_SMALL,NET,,,,FACE,51.0,NEUTRAL
14:18:27.803,27583.00,1,SELL,REAL_SMALL,NET,,,,FACE,50.7,NEUTRAL
14:18:28.203,27582.75,4,SELL,INVERTED,NET,,,,INVERT,50.4,NEUTRAL
14:18:28.204,27583.50,2,BUY,INVERTED,NET,,,,INVERT,51.6,NEUTRAL
14:18:28.688,27583.75,8,BUY,INVERTED,NET,,,,INVERT,51.0,NEUTRAL
14:18:28.794,27583.25,2,SELL,INVERTED,NET,,,,INVERT,48.9,NEUTRAL
14:18:28.905,27584.00,2,BUY,INVERTED,NET,,,,INVERT,49.5,NEUTRAL
14:18:29.813,27583.50,2,SELL,INVERTED,NET,,,,INVERT,49.0,NEUTRAL
14:18:30.529,27583.25,1,BUY,REAL_SMALL,NET,,,,FACE,49.5,NEUTRAL
14:18:30.606,27583.00,1,BUY,REAL_SMALL,NET,,,,FACE,49.8,NEUTRAL
14:18:32.051,27582.75,1,BUY,REAL_SMALL,NET,,,,FACE,50.1,NEUTRAL
14:18:32.052,27581.75,1,BUY,REAL_SMALL,NET,,,,FACE,50.4,NEUTRAL
14:18:32.174,27581.25,1,SELL,REAL_SMALL,NET,,,,FACE,50.6,NEUTRAL
14:18:32.180,27581.00,1,SELL,REAL_SMALL,NET,,,,FACE,50.4,NEUTRAL
14:18:32.264,27580.75,2,SELL,INVERTED,NET,,,,INVERT,50.1,NEUTRAL
14:18:32.264,27581.00,1,SELL,REAL_SMALL,NET,,,,FACE,50.7,NEUTRAL
14:18:34.570,27580.75,2,SELL,INVERTED,NET,,,,INVERT,50.4,NEUTRAL
14:18:34.910,27581.75,1,BUY,REAL_SMALL,NET,,,,FACE,50.9,NEUTRAL
14:18:34.978,27581.50,7,BUY,INVERTED,NET,,,,INVERT,51.2,NEUTRAL
14:18:35.689,27581.75,2,BUY,INVERTED,NET,,,,INVERT,49.5,NEUTRAL
14:18:35.753,27581.25,1,SELL,REAL_SMALL,NET,,,,FACE,49.1,NEUTRAL
14:18:36.581,27582.00,2,BUY,INVERTED,NET,,,,INVERT,48.9,NEUTRAL
14:18:37.565,27581.00,3,BUY,INVERTED,NET,,,,INVERT,48.4,NEUTRAL
14:18:38.209,27580.50,4,SELL,INVERTED,NET,,,,INVERT,47.8,NEUTRAL
14:18:39.265,27581.25,8,BUY,INVERTED,NET,,,,INVERT,48.8,NEUTRAL
14:18:39.595,27581.00,1,BUY,REAL_SMALL,NET,,,,FACE,47.2,NEUTRAL
14:18:41.365,27580.50,1,SELL,REAL_SMALL,NET,,,,FACE,47.4,NEUTRAL
14:18:41.859,27582.50,2,BUY,INVERTED,NET,,,,INVERT,47.2,NEUTRAL
14:18:42.352,27581.75,1,SELL,REAL_SMALL,NET,,,,FACE,46.8,NEUTRAL
14:18:42.476,27581.75,1,BUY,REAL_SMALL,NET,,,,FACE,46.6,NEUTRAL
14:18:42.540,27581.25,1,BUY,REAL_SMALL,NET,,,,FACE,46.9,NEUTRAL
14:18:42.543,27580.25,6,BUY,INVERTED,NET,,,,INVERT,47.1,NEUTRAL
14:18:44.939,27580.00,9,BUY,INVERTED,NET,,,,INVERT,46.0,NEUTRAL
14:18:45.186,27580.50,1,BUY,REAL_SMALL,NET,,,,FACE,44.4,NEUTRAL
14:18:45.755,27580.00,2,SELL,INVERTED,NET,,,,INVERT,44.6,NEUTRAL
14:18:47.080,27580.75,1,SELL,REAL_SMALL,NET,,,,FACE,45.1,NEUTRAL
14:18:48.204,27580.50,5,BUY,INVERTED,NET,,,,INVERT,44.9,NEUTRAL
14:18:49.533,27580.25,5,BUY,INVERTED,NET,,,,INVERT,44.1,NEUTRAL
14:18:50.767,27580.75,1,BUY,REAL_SMALL,NET,,,,FACE,43.3,NEUTRAL
14:18:51.053,27581.25,10,SELL,INVERTED,NET+TIDE,,,,INVERT,43.5,NEUTRAL
14:18:51.064,27581.75,1,BUY,REAL_SMALL,NET,,,,FACE,60.1,NEUTRAL
14:18:51.426,27581.25,1,SELL,REAL_SMALL,NET,,,,FACE,60.3,NEUTRAL
14:18:51.427,27582.00,2,BUY,REAL,NET,,,,FACE,60.2,NEUTRAL
14:18:51.549,27581.25,9,SELL,REAL,NET,,,,FACE,60.6,NEUTRAL
14:18:55.253,27581.00,8,SELL,INVERTED,NET,,,,INVERT,59.2,NEUTRAL
14:18:55.414,27581.75,2,BUY,REAL,NET,,,,FACE,60.8,NEUTRAL
14:18:55.912,27582.25,4,BUY,REAL,NET,,,,FACE,61.1,NEUTRAL
14:18:56.310,27582.25,2,SELL,REAL,NET,,,,FACE,61.9,NEUTRAL
14:18:56.949,27583.25,2,BUY,REAL,NET,,,,FACE,61.6,NEUTRAL
14:18:56.950,27583.50,1,BUY,REAL_SMALL,NET,,,,FACE,61.9,NEUTRAL
14:18:58.421,27583.75,1,BUY,REAL_SMALL,NET,,,,FACE,62.1,NEUTRAL
14:18:59.616,27581.75,1,SELL,REAL_SMALL,NET,,,,FACE,62.3,NEUTRAL
14:19:00.236,27580.25,1,SELL,REAL_SMALL,NET,,,,FACE,62.2,NEUTRAL
14:19:00.243,27581.25,1,BUY,REAL_SMALL,NET,,,,FACE,62.0,NEUTRAL
14:19:01.086,27581.50,1,BUY,REAL_SMALL,NET,,,,FACE,62.2,NEUTRAL
14:19:01.087,27581.50,1,SELL,REAL_SMALL,NET,,,,FACE,62.4,NEUTRAL
14:19:01.121,27581.75,7,SELL,REAL,NET,,,,FACE,62.2,NEUTRAL
14:19:01.355,27582.00,1,SELL,REAL_SMALL,NET,,,,FACE,61.2,NEUTRAL
14:19:02.960,27581.75,1,BUY,REAL_SMALL,NET,,,,FACE,61.1,NEUTRAL
14:19:03.025,27582.25,1,BUY,REAL_SMALL,NET,,,,FACE,61.2,NEUTRAL
14:19:03.289,27581.75,1,SELL,REAL_SMALL,NET,,,,FACE,61.4,NEUTRAL
14:19:03.383,27582.25,1,BUY,REAL_SMALL,NET,,,,FACE,61.3,NEUTRAL
14:19:03.386,27581.50,3,SELL,REAL,NET,,,,FACE,61.5,NEUTRAL
14:19:05.186,27581.25,1,SELL,REAL_SMALL,NET,,,,FACE,61.0,NEUTRAL
14:19:05.186,27581.00,1,SELL,REAL_SMALL,NET,,,,FACE,60.9,NEUTRAL
14:19:05.440,27581.50,4,BUY,REAL,NET,,,,FACE,60.8,NEUTRAL
14:19:05.801,27581.75,1,BUY,REAL_SMALL,NET,,,,FACE,61.4,NEUTRAL
14:19:06.102,27582.25,1,BUY,REAL_SMALL,NET,,,,FACE,61.6,NEUTRAL
14:19:06.166,27582.25,1,SELL,REAL_SMALL,NET,,,,FACE,61.8,NEUTRAL
14:19:06.725,27582.50,3,SELL,REAL,NET,,,,FACE,61.6,NEUTRAL
14:19:07.193,27582.50,1,BUY,REAL_SMALL,NET,,,,FACE,61.2,NEUTRAL
14:19:07.194,27582.25,2,BUY,REAL,NET,,,,FACE,61.4,NEUTRAL
14:19:07.254,27582.00,5,BUY,REAL,NET,,,,FACE,61.7,NEUTRAL
14:19:07.710,27581.75,2,SELL,REAL,NET,,,,FACE,62.5,NEUTRAL
14:19:07.981,27582.50,1,BUY,REAL_SMALL,NET,,,,FACE,62.3,NEUTRAL
14:19:08.024,27582.00,1,BUY,REAL_SMALL,NET,,,,FACE,62.4,NEUTRAL
14:19:08.761,27582.25,1,BUY,REAL_SMALL,NET,,,,FACE,62.6,NEUTRAL
14:19:08.762,27581.75,2,BUY,REAL,NET,,,,FACE,62.7,NEUTRAL
14:19:09.141,27581.50,1,BUY,REAL_SMALL,NET,,,,FACE,63.0,NEUTRAL
14:19:09.921,27581.25,1,BUY,REAL_SMALL,NET,,,,FACE,63.2,NEUTRAL
14:19:10.285,27581.25,2,SELL,REAL,NET,,,,FACE,63.3,NEUTRAL
14:19:10.296,27580.00,3,BUY,REAL,NET,,,,FACE,63.1,NEUTRAL
14:19:10.306,27579.75,5,BUY,REAL,NET,,,,FACE,63.5,NEUTRAL
14:19:10.312,27579.50,6,BUY,REAL,NET,,,,FACE,64.2,NEUTRAL
14:19:10.320,27579.00,1,SELL,REAL_SMALL,NET,,,,FACE,65.1,NEUTRAL
14:19:10.321,27578.75,4,SELL,REAL,NET,,,,FACE,64.9,NEUTRAL
14:19:10.326,27578.50,6,SELL,REAL,NET,,,,FACE,64.4,NEUTRAL
14:19:11.306,27579.50,1,BUY,REAL_SMALL,NET,,,,FACE,63.7,NEUTRAL
14:19:11.578,27579.00,2,BUY,REAL,NET,,,,FACE,63.8,NEUTRAL
14:19:11.924,27579.00,2,SELL,REAL,NET,,,,FACE,64.1,NEUTRAL
14:19:11.994,27578.75,2,SELL,REAL,NET,,,,FACE,63.8,NEUTRAL
14:19:12.285,27578.75,1,BUY,REAL_SMALL,NET,,,,FACE,63.6,NEUTRAL
14:19:12.286,27578.25,2,BUY,REAL,NET,,,,FACE,63.7,NEUTRAL
14:19:12.793,27578.00,1,SELL,REAL_SMALL,NET,,,,FACE,64.0,NEUTRAL
14:19:14.254,27577.25,9,BUY,REAL,NET,,,,FACE,63.9,NEUTRAL
14:19:14.314,27577.00,1,SELL,REAL_SMALL,NET,,,,FACE,65.1,NEUTRAL
14:19:15.497,27577.50,3,SELL,REAL,NET,,,,FACE,64.9,NEUTRAL
14:19:15.965,27577.00,3,SELL,REAL,NET,,,,FACE,64.6,NEUTRAL
14:19:16.213,27577.25,1,BUY,REAL_SMALL,NET,,,,FACE,64.2,NEUTRAL
14:19:16.262,27577.50,3,BUY,REAL,NET,,,,FACE,64.4,NEUTRAL
14:19:16.594,27577.25,1,SELL,REAL_SMALL,NET,,,,FACE,64.7,NEUTRAL
14:19:17.033,27576.50,3,SELL,REAL,NET,,,,FACE,64.6,NEUTRAL
14:19:17.035,27575.75,3,SELL,REAL,NET,,,,FACE,64.3,NEUTRAL
14:19:17.515,27575.50,2,SELL,REAL,NET,,,,FACE,63.9,NEUTRAL
14:19:18.204,27575.25,5,SELL,REAL,NET,,,,FACE,63.7,NEUTRAL
14:19:18.210,27575.75,3,BUY,REAL,NET,,,,FACE,63.2,NEUTRAL
14:19:18.706,27575.25,1,SELL,REAL_SMALL,NET,,,,FACE,63.5,NEUTRAL
14:19:18.706,27575.50,1,BUY,REAL_SMALL,NET,,,,FACE,63.4,NEUTRAL
14:19:18.706,27575.25,1,SELL,REAL_SMALL,NET,,,,FACE,63.6,NEUTRAL
14:19:18.707,27575.50,1,BUY,REAL_SMALL,NET,,,,FACE,63.5,NEUTRAL
14:19:18.766,27575.25,1,SELL,REAL_SMALL,NET,,,,FACE,63.6,NEUTRAL
14:19:18.998,27575.25,2,BUY,REAL,NET,,,,FACE,63.5,NEUTRAL
14:19:20.079,27575.00,1,SELL,REAL_SMALL,NET,,,,FACE,63.7,NEUTRAL
14:19:20.298,27575.75,1,SELL,REAL_SMALL,NET,,,,FACE,63.6,NEUTRAL
14:19:20.298,27576.75,1,BUY,REAL_SMALL,NET,,,,FACE,63.5,NEUTRAL
14:19:20.490,27577.00,2,BUY,REAL,NET,,,,FACE,63.6,NEUTRAL
14:19:20.492,27576.00,1,BUY,REAL_SMALL,NET,,,,FACE,63.9,NEUTRAL
14:19:20.499,27575.75,6,BUY,REAL,NET,,,,FACE,64.0,NEUTRAL
14:19:20.644,27575.25,4,SELL,REAL,NET,,,,FACE,64.7,NEUTRAL
14:19:20.645,27575.00,1,SELL,REAL_SMALL,NET,,,,FACE,64.3,NEUTRAL
14:19:20.656,27575.25,4,SELL,REAL,NET,,,,FACE,64.2,NEUTRAL
14:19:20.843,27575.75,5,BUY,REAL,NET,,,,FACE,63.7,NEUTRAL
14:19:20.843,27575.50,1,BUY,REAL_SMALL,NET,,,,FACE,64.3,NEUTRAL
14:19:20.852,27575.25,6,BUY,REAL,NET,,,,FACE,64.4,NEUTRAL
14:19:20.853,27575.00,4,BUY,REAL,NET,,,,FACE,65.1,NEUTRAL
14:19:20.858,27574.75,5,BUY,REAL,NET,,,,FACE,65.5,NEUTRAL
14:19:20.862,27574.25,3,SELL,REAL,NET,,,,FACE,66.0,NEUTRAL
14:19:20.865,27574.00,8,SELL,REAL,NET,,,,FACE,65.7,NEUTRAL
14:19:21.346,27574.75,1,BUY,REAL_SMALL,NET,,,,FACE,64.9,NEUTRAL
14:19:21.562,27574.00,1,BUY,REAL_SMALL,NET,,,,FACE,65.0,NEUTRAL
14:19:22.451,27573.75,1,SELL,REAL_SMALL,NET,,,,FACE,65.2,NEUTRAL
14:19:22.946,27574.25,1,BUY,REAL_SMALL,NET,,,,FACE,65.1,NEUTRAL
14:19:22.948,27573.50,4,SELL,REAL,NET,,,,FACE,65.2,NEUTRAL
14:19:22.951,27573.25,7,SELL,REAL,NET,,,,FACE,64.8,NEUTRAL
14:19:22.953,27573.00,5,SELL,REAL,NET,,,,FACE,64.1,NEUTRAL
14:19:23.865,27573.50,3,SELL,REAL,NET,,,,FACE,63.6,NEUTRAL
14:19:23.866,27573.25,1,SELL,REAL_SMALL,NET,,,,FACE,63.4,NEUTRAL
14:19:24.844,27573.50,2,SELL,REAL,NET,,,,FACE,63.3,NEUTRAL
14:19:24.971,27573.00,6,SELL,REAL,NET,,,,FACE,63.1,NEUTRAL
14:19:24.973,27573.00,2,BUY,REAL,NET,,,,FACE,62.6,NEUTRAL
14:19:24.974,27572.75,8,SELL,REAL,NET,,,,FACE,62.8,NEUTRAL
14:19:25.138,27573.00,3,BUY,REAL,NET,,,,FACE,62.1,NEUTRAL
14:19:25.139,27572.50,1,SELL,REAL_SMALL,NET,,,,FACE,62.4,NEUTRAL
14:19:25.141,27573.00,1,BUY,REAL_SMALL,NET,,,,FACE,62.3,NEUTRAL
14:19:25.245,27572.75,6,BUY,REAL,NET,,,,FACE,62.4,NEUTRAL
14:19:25.412,27572.25,1,SELL,REAL_SMALL,NET,,,,FACE,63.0,NEUTRAL
14:19:25.414,27572.75,4,SELL,REAL,NET,,,,FACE,62.9,NEUTRAL
14:19:25.421,27573.00,2,SELL,REAL,NET,,,,FACE,62.6,NEUTRAL
14:19:25.536,27573.25,1,SELL,REAL_SMALL,NET,,,,FACE,62.4,NEUTRAL
14:19:25.660,27573.75,1,SELL,REAL_SMALL,NET,,,,FACE,62.3,NEUTRAL
14:19:25.753,27573.75,16,BUY,REAL,NET+TIDE,,,,FACE,62.3,NEUTRAL
14:19:25.943,27573.25,8,SELL,REAL,NET,ICEBERG_BID,7,36,FACE,72.1,NEUTRAL
14:19:26.253,27573.00,1,SELL,REAL_SMALL,NET,,,,FACE,71.5,NEUTRAL
14:19:26.255,27573.50,2,BUY,REAL,NET,,,,FACE,71.4,NEUTRAL
14:19:27.328,27573.75,3,BUY,REAL,NET,,,,FACE,71.6,NEUTRAL
14:19:27.483,27573.25,2,SELL,REAL,NET,,,,FACE,71.8,NEUTRAL
14:19:27.766,27574.25,2,BUY,REAL,NET,,,,FACE,71.7,NEUTRAL
14:19:28.013,27573.50,1,SELL,REAL_SMALL,NET,,,,FACE,71.9,NEUTRAL
14:19:28.015,27573.75,4,BUY,REAL,NET,,,,FACE,71.8,NEUTRAL
14:19:29.285,27573.50,5,SELL,REAL,NET,,,,FACE,72.1,NEUTRAL
14:19:29.546,27574.00,2,BUY,REAL,NET,,,,FACE,71.7,NEUTRAL
14:19:31.216,27574.00,4,SELL,REAL,NET,,,,FACE,71.9,NEUTRAL
14:19:31.217,27572.00,5,SELL,REAL,NET,,,,FACE,71.6,NEUTRAL
14:19:31.283,27571.75,2,SELL,REAL,NET,,,,FACE,71.2,NEUTRAL
14:19:31.341,27572.00,1,SELL,REAL_SMALL,NET,,,,FACE,71.1,NEUTRAL
14:19:31.341,27572.75,1,BUY,REAL_SMALL,NET,,,,FACE,71.0,NEUTRAL
14:19:32.345,27572.00,5,SELL,REAL,NET,,,,FACE,71.1,NEUTRAL
14:19:32.349,27571.75,1,SELL,REAL_SMALL,NET,,,,FACE,70.7,NEUTRAL
14:19:32.890,27572.00,2,BUY,REAL,NET,,,,FACE,70.6,NEUTRAL
14:19:32.898,27571.75,1,BUY,REAL_SMALL,NET,,,,FACE,70.8,NEUTRAL
14:19:33.236,27572.00,1,BUY,REAL_SMALL,NET,,,,FACE,70.9,NEUTRAL
14:19:33.322,27571.25,2,BUY,REAL,NET,,,,FACE,71.0,NEUTRAL
14:19:34.063,27570.50,1,SELL,REAL_SMALL,NET,,,,FACE,71.2,NEUTRAL
14:19:34.361,27571.25,2,BUY,REAL,NET,,,,FACE,71.1,NEUTRAL
14:19:34.362,27571.00,3,BUY,REAL,NET,,,,FACE,71.3,NEUTRAL
14:19:34.490,27570.75,8,SELL,REAL,NET,,,,FACE,71.5,NEUTRAL
14:19:34.491,27570.75,2,BUY,REAL,NET,,,,FACE,70.9,NEUTRAL
14:19:34.707,27570.25,6,SELL,REAL,NET,,,,FACE,71.1,NEUTRAL
14:19:35.185,27570.50,1,SELL,REAL_SMALL,NET,,,,FACE,70.7,NEUTRAL
14:19:35.246,27571.00,1,SELL,REAL_SMALL,NET,,,,FACE,70.6,NEUTRAL
14:19:35.554,27571.50,1,BUY,REAL_SMALL,NET,,,,FACE,70.5,NEUTRAL
14:19:35.555,27570.75,2,SELL,REAL,NET,,,,FACE,70.6,NEUTRAL
14:19:35.737,27571.25,5,BUY,REAL,NET,,,,FACE,70.5,NEUTRAL
14:19:37.284,27570.75,4,SELL,REAL,NET,,,,FACE,70.9,NEUTRAL
14:19:37.488,27570.25,1,SELL,REAL_SMALL,NET,,,,FACE,70.6,NEUTRAL
14:19:37.766,27570.00,1,SELL,REAL_SMALL,NET,,,,FACE,70.6,NEUTRAL
14:19:37.895,27570.50,1,SELL,REAL_SMALL,NET,,,,FACE,70.5,NEUTRAL
14:19:37.990,27570.75,1,SELL,REAL_SMALL,NET,,,,FACE,70.4,NEUTRAL
14:19:38.179,27570.50,1,BUY,REAL_SMALL,NET,,,,FACE,70.3,NEUTRAL
14:19:38.415,27570.25,1,SELL,REAL_SMALL,NET,,,,FACE,70.4,NEUTRAL
14:19:38.912,27570.75,2,SELL,REAL,NET,,,,FACE,70.4,NEUTRAL
14:19:39.240,27571.25,1,SELL,REAL_SMALL,NET,,,,FACE,70.2,NEUTRAL
14:19:39.540,27571.00,1,SELL,REAL_SMALL,NET,,,,FACE,70.2,NEUTRAL
14:19:39.662,27571.25,1,SELL,REAL_SMALL,NET,,,,FACE,70.1,NEUTRAL
14:19:40.802,27571.50,4,BUY,REAL,NET,,,,FACE,70.0,NEUTRAL
14:19:41.271,27570.00,7,BUY,REAL,NET,,,,FACE,70.3,NEUTRAL
14:19:41.274,27569.00,1,BUY,REAL_SMALL,NET,,,,FACE,70.9,NEUTRAL
14:19:41.329,27568.50,3,SELL,REAL,NET,,,,FACE,71.0,NEUTRAL
14:19:41.390,27569.00,2,SELL,REAL,NET,,,,FACE,70.8,NEUTRAL
14:19:41.554,27568.75,1,SELL,REAL_SMALL,NET,,,,FACE,70.7,NEUTRAL
14:19:42.172,27569.00,1,SELL,REAL_SMALL,NET,,,,FACE,70.6,NEUTRAL
14:19:42.441,27569.25,2,BUY,REAL,NET,,,,FACE,70.5,NEUTRAL
14:19:42.529,27568.50,3,SELL,REAL,NET,,,,FACE,70.7,NEUTRAL
14:19:42.542,27568.00,1,SELL,REAL_SMALL,NET,,,,FACE,70.5,NEUTRAL
14:19:42.589,27568.25,3,BUY,REAL,NET,,,,FACE,70.4,NEUTRAL
14:19:42.590,27567.75,1,SELL,REAL_SMALL,NET,,,,FACE,70.6,NEUTRAL
14:19:42.596,27567.50,2,SELL,REAL,NET,,,,FACE,70.6,NEUTRAL
14:19:42.875,27567.75,1,SELL,REAL_SMALL,NET,,,,FACE,70.5,NEUTRAL
14:19:43.025,27568.00,1,BUY,REAL_SMALL,NET,,,,FACE,70.4,NEUTRAL
14:19:43.025,27567.75,1,SELL,REAL_SMALL,NET,,,,FACE,70.5,NEUTRAL
14:19:43.632,27568.00,4,SELL,REAL,NET,,,,FACE,70.4,NEUTRAL
