Time,Price,WindowType,WindowValue,Samples,WeightedDomAvg,WeightedTapeAvg,RatioScore,FastScore,SlowDir,FastDir,Bias
09:23:58.491,7264.00,TICKS=800,1,1,0.0000,0.0000,0.0,0.0,BAL,BAL,BAL
09:24:00.504,7264.00,TICKS=800,5,3.88901817122042,0.0000,0.0000,0.0,0.0,BAL,BAL,BAL
09:24:02.745,7264.00,TICKS=800,7,3.53180477887902,0.0000,0.0000,0.0,0.0,BAL,BAL,BAL
09:24:06.300,7264.00,TICKS=800,11,3.20206106670345,0.0000,0.0000,0.0,0.0,BAL,BAL,BAL
09:24:10.456,7264.00,TICKS=800,14,2.50865952946669,0.0000,0.0000,0.0,0.0,BAL,BAL,BAL
09:24:14.346,7264.00,TICKS=800,15,1.62652589507218,0.0000,0.0000,0.0,0.0,BAL,BAL,BAL
09:24:19.834,7264.00,TICKS=800,16,1.22966812261772,0.0000,0.0000,0.0,0.0,BAL,BAL,BAL
09:24:22.563,7264.00,TICKS=800,18,1.93844161407068,-0.5090,-0.5090,-25.4,-25.4,BID_STRONG,BID_STRONG,BAL
09:24:30.612,7264.00,TICKS=800,22,1.33892554293551,-0.8584,-0.8584,-42.9,-42.9,BID_STRONG,BID_STRONG,BAL
09:24:38.926,7264.00,TICKS=800,24,1.15387895197189,-0.9011,-0.9354,-45.1,-46.8,BID_STRONG,BID_STRONG,BAL
09:24:41.652,7264.00,TICKS=800,26,2.19405664259687,-0.9394,-0.9872,-47.0,-49.4,BID_STRONG,BID_STRONG,BAL
09:24:44.664,7264.00,TICKS=800,29,2.72720384666824,-0.8801,-0.9577,-44.0,-47.9,BID_STRONG,BID_STRONG,BAL
09:24:48.714,7264.00,TICKS=800,31,1.93235321706489,-0.5687,-0.6787,-28.4,-33.9,BID_STRONG,BID_STRONG,BAL
09:24:54.442,7263.75,TICKS=800,35,1.87911073098484,-0.4199,-0.5996,-21.0,-30.0,BID,BID_STRONG,BAL
09:24:56.520,7263.75,TICKS=800,36,1.89556557253735,-0.4195,-0.6130,-21.0,-30.6,BID,BID_STRONG,BAL
09:24:58.782,7264.00,TICKS=800,40,3.88253359193682,-0.3828,-0.6298,-19.1,-31.5,BID,BID_STRONG,BAL
09:25:01.086,7263.50,TICKS=800,52,9.19683953268236,-0.2096,0.3711,-10.5,18.6,BID,ASK,BAL
09:25:03.136,7263.50,TICKS=800,58,8.98790102199573,-0.1635,0.6443,-8.2,32.2,BAL,ASK_STRONG,BAL
09:25:05.338,7263.25,TICKS=800,63,7.37761936972568,-0.1205,0.7929,-6.0,39.6,BAL,ASK_STRONG,BAL
09:25:08.065,7263.25,TICKS=800,67,5.67329561976202,-0.1004,0.8056,-5.0,40.3,BAL,ASK_STRONG,BAL
09:25:10.542,7263.25,TICKS=800,74,6.4570520482661,-0.0759,0.4153,-3.8,20.8,BAL,ASK,BAL
09:25:13.062,7263.00,TICKS=800,79,6.05235781204263,-0.0763,0.1937,-3.8,9.7,BAL,BAL,BAL
09:25:15.785,7263.00,TICKS=800,83,5.15008050697299,-0.1723,-0.1846,-8.6,-9.2,BAL,BAL,BAL
09:25:17.951,7263.00,TICKS=800,87,5.56623942487557,-0.2242,-0.4162,-11.2,-20.8,BID,BID,BAL
09:25:20.260,7263.00,TICKS=800,93,7.2367683637736,-0.2490,-0.4777,-12.4,-23.9,BID,BID,BAL
09:25:24.244,7263.00,TICKS=800,96,3.57664109613668,-0.3073,-0.5967,-15.4,-29.8,BID,BID_STRONG,BAL
09:25:26.330,7263.00,TICKS=800,98,3.2726884971854,-0.3348,-0.7182,-16.7,-35.9,BID,BID_STRONG,BAL
09:25:28.917,7263.00,TICKS=800,104,5.36661879316961,-0.3003,-0.6089,-15.0,-30.4,BID,BID_STRONG,BAL
09:25:31.512,7263.00,TICKS=800,109,5.18288558492281,-0.3287,-0.6486,-16.4,-32.4,BID,BID_STRONG,BAL
09:25:33.889,7263.00,TICKS=800,113,5.30495340210954,-0.3462,-0.6251,-17.3,-31.3,BID,BID_STRONG,BAL
09:25:36.621,7263.00,TICKS=800,116,4.18539689995423,-0.3289,-0.5352,-16.4,-26.8,BID,BID_STRONG,BAL
09:25:39.464,7263.00,TICKS=800,120,4.04066130239803,-0.3128,-0.5027,-15.6,-25.1,BID,BID_STRONG,BAL
09:25:42.208,7263.00,TICKS=800,125,4.76303487359837,-0.3161,-0.2233,-15.8,-11.2,BID,BID,BAL
09:25:44.218,7263.00,TICKS=800,127,3.84649627162849,-0.3142,-0.1491,-15.7,-7.5,BID,BAL,BAL
09:25:47.578,7263.00,TICKS=800,130,3.20752697550871,-0.3101,-0.0613,-15.5,-3.1,BID,BAL,BAL
09:25:50.464,7262.75,TICKS=800,136,4.82490032166307,-0.3147,-0.0647,-15.7,-3.2,BID,BAL,BAL
09:25:52.533,7262.75,TICKS=800,138,3.97900159687153,-0.3099,0.0062,-15.5,0.3,BID,BAL,BAL
09:25:55.202,7262.75,TICKS=800,142,4.35054626228594,-0.3174,0.3969,-15.9,19.8,BID,ASK,BAL
09:25:57.982,7262.75,TICKS=800,145,3.64158424061698,-0.3752,0.2181,-18.8,10.9,BID,ASK,BAL
09:26:00.440,7262.75,TICKS=800,152,6.02639436593576,-0.4118,-0.1424,-20.6,-7.1,BID,BAL,BAL
09:26:02.661,7262.75,TICKS=800,155,5.01448308722491,-0.4165,-0.2121,-20.8,-10.6,BID,BID,BAL
09:26:04.988,7262.75,TICKS=800,160,5.46725056844603,-0.4238,-0.3782,-21.2,-18.9,BID,BID,BAL
09:26:07.641,7262.75,TICKS=800,163,4.41959515886048,-0.3569,-0.5209,-17.8,-26.0,BID,BID_STRONG,BAL
09:26:10.277,7262.75,TICKS=800,167,4.60658653827254,-0.3120,-0.6175,-15.6,-30.9,BID,BID_STRONG,BAL
09:26:13.625,7262.75,TICKS=800,170,3.07480541032948,-0.2738,-0.7904,-13.7,-39.5,BID,BID_STRONG,BAL
09:26:16.689,7262.75,TICKS=800,175,4.16871690613821,-0.1960,-0.7765,-9.8,-38.8,BAL,BID_STRONG,BAL
09:26:19.480,7262.75,TICKS=800,177,2.93102219748437,-0.1615,-0.6628,-8.1,-33.1,BAL,BID_STRONG,BAL
09:26:21.526,7262.75,TICKS=800,184,6.27147104267397,-0.1516,-0.6826,-7.6,-34.1,BAL,BID_STRONG,BAL
09:26:24.358,7262.75,TICKS=800,187,4.40623647772687,-0.1876,-0.8173,-9.4,-40.9,BAL,BID_STRONG,BAL
09:26:26.534,7262.50,TICKS=800,189,3.82780260498514,-0.2034,-0.8921,-10.2,-44.6,BID,BID_STRONG,BAL
09:26:29.541,7262.50,TICKS=800,191,2.85834925152785,-0.2340,-0.8970,-11.7,-44.9,BID,BID_STRONG,BAL
09:26:31.789,7262.75,TICKS=800,194,3.55407870944622,-0.2949,-0.9629,-14.7,-48.1,BID,BID_STRONG,BAL
09:26:35.205,7262.75,TICKS=800,198,3.423965406158,-0.3090,-0.9886,-15.4,-49.4,BID,BID_STRONG,BAL
09:26:37.638,7262.75,TICKS=800,202,4.24346713697649,-0.3032,-0.9444,-15.2,-47.2,BID,BID_STRONG,BAL
09:26:40.449,7262.75,TICKS=800,207,4.95916830619757,-0.3084,-0.9309,-15.4,-46.5,BID,BID_STRONG,BAL
09:26:42.877,7262.75,TICKS=800,210,4.38787554002645,-0.3140,-0.9236,-15.7,-46.2,BID,BID_STRONG,BAL
09:26:45.061,7262.75,TICKS=800,213,4.76364587839725,-0.3176,-0.9214,-15.9,-46.1,BID,BID_STRONG,BAL
09:26:47.562,7262.75,TICKS=800,219,6.24842165571778,-0.3195,-0.9491,-16.0,-47.5,BID,BID_STRONG,BAL
09:26:50.844,7262.75,TICKS=800,223,4.2081513855366,-0.2980,-0.8426,-14.9,-42.1,BID,BID_STRONG,BAL
09:26:56.093,7262.75,TICKS=800,224,1.64714400046942,-0.2888,-0.7963,-14.4,-39.8,BID,BID_STRONG,BAL
09:26:58.734,7262.75,TICKS=800,227,2.71416463419604,-0.3091,-0.8350,-15.5,-41.7,BID,BID_STRONG,BAL
09:27:00.938,7262.75,TICKS=800,232,4.68408677110804,-0.3442,-0.8753,-17.2,-43.8,BID,BID_STRONG,BAL
09:27:04.786,7262.75,TICKS=800,236,3.21860602339204,-0.3622,-0.7601,-18.1,-38.0,BID,BID_STRONG,BAL
09:27:06.827,7262.75,TICKS=800,239,4.05391671632621,-0.4150,-0.8094,-20.8,-40.5,BID,BID_STRONG,BAL
09:27:10.980,7262.75,TICKS=800,241,2.37592225656168,-0.4492,-0.8889,-22.5,-44.4,BID,BID_STRONG,BAL
09:27:15.044,7262.75,TICKS=800,244,2.22030229765292,-0.4776,-0.9628,-23.9,-48.1,BID,BID_STRONG,BAL
09:27:19.121,7262.75,TICKS=800,248,2.54930298275699,-0.4994,-0.9924,-25.0,-49.6,BID,BID_STRONG,BAL
09:27:21.864,7262.75,TICKS=800,251,3.12219280379981,-0.5101,-0.9977,-25.5,-49.9,BID_STRONG,BID_STRONG,BAL
09:27:23.875,7262.75,TICKS=800,253,3.05990125022363,-0.5195,-0.9988,-26.0,-49.9,BID_STRONG,BID_STRONG,BAL
09:27:28.003,7262.75,TICKS=800,255,2.09721248046703,-0.5249,-0.9996,-26.2,-50.0,BID_STRONG,BID_STRONG,BAL
09:27:31.127,7262.75,TICKS=800,262,4.2932534165843,-0.5357,-0.9999,-26.8,-50.0,BID_STRONG,BID_STRONG,BAL
09:27:33.380,7263.00,TICKS=800,264,3.47542765032778,-0.5387,-1.0000,-26.9,-50.0,BID_STRONG,BID_STRONG,BAL
09:27:35.569,7263.00,TICKS=800,270,6.52668517124207,-0.5569,-1.0000,-27.8,-50.0,BID_STRONG,BID_STRONG,BAL
09:27:38.496,7263.00,TICKS=800,272,3.93168786551605,-0.5594,-1.0000,-28.0,-50.0,BID_STRONG,BID_STRONG,BAL
09:27:40.999,7263.00,TICKS=800,280,6.33791092264468,-0.7306,-1.0000,-36.5,-50.0,BID_STRONG,BID_STRONG,BAL
09:27:43.644,7263.00,TICKS=800,282,3.9545393675497,-0.7614,-1.0000,-38.1,-50.0,BID_STRONG,BID_STRONG,BAL
09:27:45.874,7263.00,TICKS=800,285,4.2714933565672,-0.7715,-1.0000,-38.6,-50.0,BID_STRONG,BID_STRONG,BAL
09:27:48.748,7263.00,TICKS=800,289,4.01809731637614,-0.7480,-1.0000,-37.4,-50.0,BID_STRONG,BID_STRONG,BAL
09:27:51.041,7263.00,TICKS=800,292,3.95203494302381,-0.7408,-1.0000,-37.0,-50.0,BID_STRONG,BID_STRONG,BAL
09:27:53.640,7263.00,TICKS=800,296,4.3032969469081,-0.7775,-1.0000,-38.9,-50.0,BID_STRONG,BID_STRONG,BAL
09:27:55.651,7263.00,TICKS=800,298,3.84753143682366,-0.7972,-1.0000,-39.9,-50.0,BID_STRONG,BID_STRONG,BAL
09:27:57.667,7262.75,TICKS=800,302,5.50008918919238,-0.8595,-1.0000,-43.0,-50.0,BID_STRONG,BID_STRONG,BAL
09:27:59.831,7263.50,TICKS=800,314,10.5370027550153,-0.8855,-0.9258,-44.3,-46.3,BID_STRONG,BID_STRONG,BAL
09:28:02.034,7263.50,TICKS=800,317,7.49234825659277,-0.8958,-0.8703,-44.8,-43.5,BID_STRONG,BID_STRONG,BAL
09:28:04.114,7263.50,TICKS=800,325,9.63986143363019,-0.9027,-0.4574,-45.1,-22.9,BID_STRONG,BID,BAL
09:28:06.157,7263.50,TICKS=800,330,8.56309700015803,-0.9284,-0.2799,-46.4,-14.0,BID_STRONG,BID,BAL
09:28:08.497,7263.50,TICKS=800,335,7.02105186157099,-0.9358,0.1427,-46.8,7.1,BID_STRONG,BAL,BAL
09:28:11.563,7263.50,TICKS=800,338,4.63142653978939,-0.9187,0.5646,-45.9,28.2,BID_STRONG,ASK_STRONG,BAL
09:28:14.433,7263.50,TICKS=800,342,3.99620769667276,-0.8516,0.8187,-42.6,40.9,BID_STRONG,ASK_STRONG,BAL
09:28:16.882,7263.50,TICKS=800,343,2.66814408987549,-0.8340,0.8866,-41.7,44.3,BID_STRONG,ASK_STRONG,BAL
09:28:19.027,7263.50,TICKS=800,347,4.22683124710424,-0.8053,0.9667,-40.3,48.3,BID_STRONG,ASK_STRONG,BAL
09:28:21.793,7263.50,TICKS=800,354,5.90266818696889,-0.7520,0.8634,-37.6,43.2,BID_STRONG,ASK_STRONG,BAL
09:28:24.312,7263.50,TICKS=800,360,6.57962093540033,-0.7412,0.6316,-37.1,31.6,BID_STRONG,ASK_STRONG,BAL
09:28:28.077,7263.50,TICKS=800,363,3.55918668962183,-0.7384,0.4579,-36.9,22.9,BID_STRONG,ASK,BAL
09:28:31.660,7263.50,TICKS=800,366,2.8654507868065,-0.6965,0.2448,-34.8,12.2,BID_STRONG,ASK,BAL
09:28:33.795,7263.75,TICKS=800,370,4.19573110776452,-0.6739,-0.0226,-33.7,-1.1,BID_STRONG,BAL,BAL
09:28:35.970,7263.75,TICKS=800,372,3.73177090500196,-0.6780,-0.2023,-33.9,-10.1,BID_STRONG,BID,BAL
09:28:38.533,7263.75,TICKS=800,374,3.04693003182427,-0.6803,-0.3004,-34.0,-15.0,BID_STRONG,BID,BAL
09:28:43.533,7263.50,TICKS=800,377,2.09651061299086,-0.6881,-0.3906,-34.4,-19.5,BID_STRONG,BID,BAL
09:28:46.968,7263.50,TICKS=800,381,2.8980331452358,-0.6287,-0.1107,-31.4,-5.5,BID_STRONG,BAL,BAL
09:28:50.112,7263.50,TICKS=800,384,2.92657837830257,-0.5997,0.2164,-30.0,10.8,BID_STRONG,ASK,BAL
09:28:52.777,7263.50,TICKS=800,386,2.90912257616923,-0.5930,0.2452,-29.6,12.3,BID_STRONG,ASK,BAL
09:28:55.577,7263.50,TICKS=800,389,3.34543544897209,-0.5940,0.2226,-29.7,11.1,BID_STRONG,ASK,BAL
09:28:57.798,7263.50,TICKS=800,391,3.08048738516929,-0.6043,0.0974,-30.2,4.9,BID_STRONG,BAL,BAL
09:29:00.189,7263.25,TICKS=800,402,8.52624628416186,-0.4703,0.2132,-23.5,10.7,BID,ASK,BAL
09:29:02.536,7263.25,TICKS=800,406,6.28952717393893,-0.4001,0.2421,-20.0,12.1,BID,ASK,BAL
09:29:04.545,7263.25,TICKS=800,411,6.94626772615611,-0.3225,0.2600,-16.1,13.0,BID,ASK,BAL
09:29:06.809,7263.25,TICKS=800,417,7.45221351522026,-0.2359,0.2605,-11.8,13.0,BID,ASK,BAL
09:29:09.111,7263.00,TICKS=800,425,8.78052485869384,-0.2008,0.4181,-10.0,20.9,BID,ASK,BAL
09:29:11.565,7263.00,TICKS=800,431,7.78995452695267,-0.1752,0.7032,-8.8,35.2,BAL,ASK_STRONG,BAL
09:29:15.902,7263.00,TICKS=800,435,3.6689041940222,-0.1579,0.7105,-7.9,35.5,BAL,ASK_STRONG,BAL
09:29:18.488,7263.00,TICKS=800,439,4.31367218483379,-0.1326,0.6034,-6.6,30.2,BAL,ASK_STRONG,BAL
09:29:20.661,7262.75,TICKS=800,449,9.4086032500329,-0.1367,0.0120,-6.8,0.6,BAL,BAL,BAL
09:29:23.513,7263.00,TICKS=800,457,8.10858456818565,-0.1547,-0.0275,-7.7,-1.4,BAL,BAL,BAL
09:29:25.659,7263.00,TICKS=800,458,4.77155792229379,-0.1572,-0.0402,-7.9,-2.0,BAL,BAL,BAL
09:29:27.691,7262.75,TICKS=800,463,6.45931108264436,-0.1404,-0.0567,-7.0,-2.8,BAL,BAL,BAL
09:29:29.778,7262.75,TICKS=800,469,7.6848642258572,-0.0969,-0.1395,-4.8,-7.0,BAL,BAL,BAL
09:29:32.046,7263.00,TICKS=800,473,6.31305410773263,-0.0500,-0.2725,-2.5,-13.6,BAL,BID,BAL
09:29:34.620,7263.00,TICKS=800,476,4.47422787244834,-0.0284,-0.3722,-1.4,-18.6,BAL,BID,BAL
09:29:37.911,7263.00,TICKS=800,483,5.11556906914644,0.0415,-0.3897,2.1,-19.5,BAL,BID,BAL
09:29:40.765,7263.00,TICKS=800,485,3.27735253802064,0.0774,-0.3658,3.9,-18.3,BAL,BID,BAL
09:29:43.032,7263.00,TICKS=800,490,5.32918902453806,0.1942,-0.1692,9.7,-8.5,BAL,BAL,BAL
09:29:45.313,7263.25,TICKS=800,497,7.31727176935603,0.1905,-0.0948,9.5,-4.7,BAL,BAL,BAL
09:29:47.566,7263.50,TICKS=800,499,5.07663743895333,0.1453,-0.1572,7.3,-7.9,BAL,BAL,BAL
09:29:49.870,7263.50,TICKS=800,505,6.4082866747769,0.0658,-0.2394,3.3,-12.0,BAL,BID,BAL
09:29:52.916,7263.75,TICKS=800,511,5.74258980510112,0.0183,-0.3170,0.9,-15.8,BAL,BID,BAL
09:29:55.017,7263.75,TICKS=800,518,8.38462014482602,-0.0194,-0.3605,-1.0,-18.0,BAL,BID,BAL
09:29:57.199,7263.75,TICKS=800,531,12.7085725900475,-0.0311,-0.3179,-1.6,-15.9,BAL,BID,BAL
09:29:59.231,7263.50,TICKS=800,548,18.7144164231744,-0.1229,-0.4621,-6.1,-23.1,BAL,BID,BAL
09:30:01.292,7265.25,TICKS=800,567,22.4873473483443,-0.2888,-0.4361,-14.4,-21.8,BID,BID,BAL
09:30:03.483,7264.00,TICKS=800,585,23.0147094718,-0.3430,-0.2819,-17.2,-14.1,BID,BID,BAL
09:30:05.641,7263.75,TICKS=800,603,23.3058838085211,-0.2811,-0.2170,-14.1,-10.9,BID,BID,BAL
09:30:07.643,7263.50,TICKS=800,619,23.0893913136568,-0.2828,-0.4355,-14.1,-21.8,BID,BID,BAL
09:30:09.696,7263.00,TICKS=800,634,22.051861578782,-0.4901,-0.6548,-24.5,-32.7,BID,BID_STRONG,BAL
09:30:11.767,7263.00,TICKS=800,648,20.3936491512314,-0.6456,-0.5101,-32.3,-25.5,BID_STRONG,BID_STRONG,BAL
09:30:13.784,7263.00,TICKS=800,663,21.0345156083798,-0.5839,-0.1974,-29.2,-9.9,BID_STRONG,BAL,BAL
09:30:15.815,7262.75,TICKS=800,677,20.2919075466563,-0.5222,-0.3377,-26.1,-16.9,BID_STRONG,BID,BAL
09:30:17.854,7261.50,TICKS=800,694,22.3227617008801,-0.4098,-0.2998,-20.5,-15.0,BID,BID,BAL
09:30:19.880,7261.25,TICKS=800,709,21.8553139692527,-0.1618,-0.0124,-8.1,-0.6,BAL,BAL,BAL
09:30:21.937,7260.75,TICKS=800,721,18.9040927054053,-0.0663,0.0768,-3.3,3.8,BAL,BAL,BAL
09:30:23.964,7260.75,TICKS=800,736,20.2312198696255,-0.0095,0.0230,-0.5,1.1,BAL,BAL,BAL
09:30:26.073,7260.75,TICKS=800,750,19.2876798723399,0.0816,0.1198,4.1,6.0,BAL,BAL,BAL
09:30:28.152,7259.75,TICKS=800,762,17.9232726758176,0.0344,-0.1063,1.7,-5.3,BAL,BAL,BAL
09:30:30.203,7260.50,TICKS=800,777,19.5512626288745,0.0068,-0.1825,0.3,-9.1,BAL,BAL,BAL
09:30:32.327,7260.00,TICKS=800,790,18.446305813182,-0.1728,-0.4979,-8.6,-24.9,BAL,BID,BAL
09:30:34.365,7259.75,TICKS=800,800,19.95203368479,-0.3009,-0.5031,-15.0,-25.2,BID,BID_STRONG,BAL
09:30:36.526,7260.00,TICKS=800,800,17.6665636952384,-0.5153,-0.6885,-25.8,-34.4,BID_STRONG,BID_STRONG,BAL
09:30:38.547,7260.75,TICKS=800,800,19.4934644305541,-0.6836,-0.6285,-34.2,-31.4,BID_STRONG,BID_STRONG,BAL
09:30:40.684,7260.25,TICKS=800,800,18.2494626865212,-0.7323,-0.2608,-36.6,-13.0,BID_STRONG,BID,BAL
09:30:42.723,7260.25,TICKS=800,800,19.9119329068309,-0.7152,-0.2716,-35.8,-13.6,BID_STRONG,BID,BAL
09:30:44.734,7261.00,TICKS=800,800,21.4085570534645,-0.3999,0.1262,-20.0,6.3,BID,BAL,BAL
09:30:46.803,7261.00,TICKS=800,800,20.29389025269,-0.2583,-0.1545,-12.9,-7.7,BID,BAL,BAL
09:30:48.851,7262.25,TICKS=800,800,19.6687768466385,-0.1084,-0.1477,-5.4,-7.4,BAL,BAL,BAL
09:30:50.943,7262.25,TICKS=800,800,19.5011597296647,-0.1291,-0.3471,-6.5,-17.4,BAL,BID,BAL
09:30:53.085,7262.25,TICKS=800,800,17.8328302398613,-0.1544,-0.2421,-7.7,-12.1,BAL,BID,BAL
09:30:55.236,7261.75,TICKS=800,800,18.1236743108812,-0.1695,-0.2839,-8.5,-14.2,BAL,BID,BAL
09:30:57.328,7262.50,TICKS=800,800,18.6366122026731,-0.2615,-0.4961,-13.1,-24.8,BID,BID,BAL
09:30:59.430,7262.75,TICKS=800,800,18.1384534296334,-0.4127,-0.4955,-20.6,-24.8,BID,BID,BAL
09:31:01.489,7263.00,TICKS=800,800,18.2466478005285,-0.4906,-0.4918,-24.5,-24.6,BID,BID,BAL
09:31:03.594,7262.75,TICKS=800,800,19.6257372942493,-0.4888,-0.4708,-24.4,-23.5,BID,BID,BAL
09:31:05.709,7263.00,TICKS=800,800,20.6836159955176,-0.5043,-0.4201,-25.2,-21.0,BID_STRONG,BID,BAL
09:31:07.714,7263.50,TICKS=800,800,18.7741803536369,-0.4557,-0.1749,-22.8,-8.7,BID,BAL,BAL
09:31:09.735,7263.75,TICKS=800,800,18.5253360135407,-0.4818,-0.4578,-24.1,-22.9,BID,BID,BAL
09:31:11.767,7264.00,TICKS=800,800,19.881968537614,-0.5377,-0.6580,-26.9,-32.9,BID_STRONG,BID_STRONG,BAL
09:31:13.819,7264.75,TICKS=800,800,20.4825345605486,-0.5979,-0.6281,-29.9,-31.4,BID_STRONG,BID_STRONG,BAL
09:31:15.941,7266.75,TICKS=800,800,21.2158894053191,-0.5981,-0.7886,-29.9,-39.4,BID_STRONG,BID_STRONG,BAL
09:31:17.953,7266.75,TICKS=800,800,21.4212747979387,-0.6570,-0.8978,-32.9,-44.9,BID_STRONG,BID_STRONG,BAL
09:31:19.971,7266.75,TICKS=800,800,20.0062747653255,-0.7406,-0.7601,-37.0,-38.0,BID_STRONG,BID_STRONG,BAL
09:31:22.001,7266.50,TICKS=800,800,19.6696252654572,-0.8240,-0.7019,-41.2,-35.1,BID_STRONG,BID_STRONG,BAL
09:31:24.109,7266.00,TICKS=800,800,19.4135430559822,-0.9159,-0.7963,-45.8,-39.8,BID_STRONG,BID_STRONG,BAL
09:31:26.125,7266.00,TICKS=800,800,18.9075000493326,-0.9580,-0.7700,-47.9,-38.5,BID_STRONG,BID_STRONG,BAL
09:31:28.137,7265.75,TICKS=800,800,20.0632421113866,-0.9807,-0.7780,-49.0,-38.9,BID_STRONG,BID_STRONG,BAL
09:31:30.239,7266.00,TICKS=800,800,20.2889051826528,-0.9902,-0.7178,-49.5,-35.9,BID_STRONG,BID_STRONG,BAL
09:31:32.273,7266.50,TICKS=800,800,19.9889777912713,-0.9312,-0.5882,-46.6,-29.4,BID_STRONG,BID_STRONG,BAL
09:31:34.470,7266.50,TICKS=800,800,18.8188891187016,-0.8340,-0.7493,-41.7,-37.5,BID_STRONG,BID_STRONG,BAL
09:31:36.654,7266.50,TICKS=800,800,16.1030462369261,-0.6862,-0.2676,-34.3,-13.4,BID_STRONG,BID,BAL
09:31:38.721,7266.75,TICKS=800,800,17.2899393272049,-0.5576,-0.1221,-27.9,-6.1,BID_STRONG,BAL,BAL
09:31:40.809,7266.75,TICKS=800,800,17.3723026689268,-0.4141,-0.0519,-20.7,-2.6,BID,BAL,BAL
09:31:42.908,7268.50,TICKS=800,800,19.0752205093543,-0.4205,-0.3649,-21.0,-18.2,BID,BID,BAL
09:31:45.152,7268.00,TICKS=800,800,18.7288885110886,-0.3283,-0.2398,-16.4,-12.0,BID,BID,BAL
09:31:47.249,7268.00,TICKS=800,800,18.9342086633332,-0.1921,-0.0567,-9.6,-2.8,BAL,BAL,BAL
09:31:49.313,7268.00,TICKS=800,800,18.9345106507012,-0.1523,0.2855,-7.6,14.3,BAL,ASK,BAL
09:31:51.487,7268.25,TICKS=800,800,17.1517534104435,-0.1295,0.3091,-6.5,15.5,BAL,ASK,BAL
09:31:53.513,7268.00,TICKS=800,800,14.9599668829737,-0.1878,-0.1237,-9.4,-6.2,BAL,BAL,BAL
09:31:55.527,7268.00,TICKS=800,800,14.497116112468,-0.2554,-0.4624,-12.8,-23.1,BID,BID,BAL
09:31:57.543,7268.00,TICKS=800,800,16.2851668241054,-0.2315,-0.5289,-11.6,-26.4,BID,BID_STRONG,BAL
09:31:59.652,7267.75,TICKS=800,800,17.8479332177393,-0.1490,0.1906,-7.4,9.5,BAL,BAL,BAL
09:32:01.720,7267.50,TICKS=800,800,20.2101876460396,0.0250,0.2928,1.3,14.6,BAL,ASK,BAL
09:32:03.773,7268.00,TICKS=800,800,20.3052734677232,0.1209,0.0506,6.0,2.5,BAL,BAL,BAL
09:32:05.787,7268.00,TICKS=800,800,19.8721756176563,-0.2015,-0.4766,-10.1,-23.8,BID,BID,BAL
09:32:08.239,7268.00,TICKS=800,800,15.0634107145806,-0.4643,-0.6590,-23.2,-33.0,BID,BID_STRONG,BAL
09:32:10.309,7269.00,TICKS=800,800,15.6864546249142,-0.7270,-0.5738,-36.4,-28.7,BID_STRONG,BID_STRONG,BAL
09:32:12.475,7269.00,TICKS=800,800,17.0566187356927,-0.8657,-0.2960,-43.3,-14.8,BID_STRONG,BID,BAL
09:32:14.513,7269.25,TICKS=800,800,16.6171877847016,-0.9307,-0.2198,-46.5,-11.0,BID_STRONG,BID,BAL
09:32:16.581,7269.25,TICKS=800,800,17.5558196782404,-0.9686,0.0105,-48.4,0.5,BID_STRONG,BAL,BAL
09:32:18.692,7269.00,TICKS=800,800,18.075073414555,-0.9856,-0.4951,-49.3,-24.8,BID_STRONG,BID,BAL
09:32:20.792,7269.00,TICKS=800,800,15.5151776402735,-0.9921,-0.5484,-49.6,-27.4,BID_STRONG,BID_STRONG,BAL
09:32:22.875,7269.00,TICKS=800,800,17.479109318978,-0.9967,-0.4900,-49.8,-24.5,BID_STRONG,BID,BAL
09:32:25.182,7268.75,TICKS=800,800,16.6533139616157,-0.9985,-0.1394,-49.9,-7.0,BID_STRONG,BAL,BAL
09:32:27.261,7268.75,TICKS=800,800,16.5639793170812,-0.9993,-0.1134,-50.0,-5.7,BID_STRONG,BAL,BAL
09:32:29.407,7269.00,TICKS=800,800,16.5949035864877,-0.9997,-0.3887,-50.0,-19.4,BID_STRONG,BID,BAL
09:32:31.485,7269.00,TICKS=800,800,16.9882529637291,-0.9998,-0.4003,-50.0,-20.0,BID_STRONG,BID,BAL
09:32:33.545,7269.25,TICKS=800,800,16.7960436189376,-0.9992,0.2242,-50.0,11.2,BID_STRONG,ASK,BAL
09:32:35.597,7269.00,TICKS=800,800,16.2391084135639,-0.9996,0.6141,-50.0,30.7,BID_STRONG,ASK_STRONG,BAL
09:32:37.677,7269.25,TICKS=800,800,11.6672162202894,-0.8056,0.3647,-40.3,18.2,BID_STRONG,ASK,BAL
09:32:40.123,7269.00,TICKS=800,800,13.7712306975923,-0.4048,-0.0427,-20.2,-2.1,BID,BAL,BAL
09:32:42.296,7269.00,TICKS=800,800,13.7777631036795,-0.3262,-0.3262,-16.3,-16.3,BID,BID,BAL
09:32:44.323,7269.00,TICKS=800,800,14.0243107604195,-0.2576,-0.2202,-12.9,-11.0,BID,BID,BAL
09:32:46.342,7269.00,TICKS=800,800,15.020623628242,-0.2081,-0.0997,-10.4,-5.0,BID,BAL,BAL
09:32:48.444,7270.00,TICKS=800,800,16.2976128674018,-0.2083,-0.1610,-10.4,-8.1,BID,BAL,BAL
09:32:50.537,7270.00,TICKS=800,800,16.8256764452484,-0.2780,-0.4623,-13.9,-23.1,BID,BID,BAL
